race	class	benefit	source	url
Merfolk	Bard	The bard learns 1/6 of a new bardic masterpiece. (The bard selects the masterpiece once he has made this selection six times and must meet its prerequisites when it is selected.)	Blood of the Sea pg. 13	https://aonprd.com/RacesDisplay.aspx?ItemName=Merfolk
Merfolk	Druid	Add +1 hit point to the druid’s animal companion. If the merfolk ever replaces her animal companion, the new animal companion gains these bonus hit points.	Advanced Race Guide pg. 194	https://aonprd.com/RacesDisplay.aspx?ItemName=Merfolk
Merfolk	Monk	Add a +1/4 bonus on combat maneuver checks to grapple or trip.	Blood of the Sea pg. 13	https://aonprd.com/RacesDisplay.aspx?ItemName=Merfolk
Merfolk	Oracle	Add one spell known from the oracle spell list. This spell must be at least 1 level below the highest level spell the oracle can cast.	Blood of the Sea pg. 13	https://aonprd.com/RacesDisplay.aspx?ItemName=Merfolk
Merfolk	Ranger	Add +1 hit point to the ranger’s animal companion. If the ranger ever replaces his animal companion, the new animal companion gains these bonus hit points.	Advanced Race Guide pg. 194	https://aonprd.com/RacesDisplay.aspx?ItemName=Merfolk
Merfolk	Skald	Add one spell from the skald’s spell list to the skald’s known spells. This spell must be at least 1 spell level below the highest level of spell the skald can cast.	Blood of the Sea pg. 13	https://aonprd.com/RacesDisplay.aspx?ItemName=Merfolk
Merfolk	Sorcerer	Add +1/2 to the sorcerer’s caster level when determining the range of any spells with the water descriptor.	Advanced Race Guide pg. 194	https://aonprd.com/RacesDisplay.aspx?ItemName=Merfolk
Merfolk	Witch	Add 1 to the witch’s caster level for one of her patron spells (to a maximum of +3 caster level to any one spell).	Blood of the Sea pg. 13	https://aonprd.com/RacesDisplay.aspx?ItemName=Merfolk
Nagaji	Alchemist	Add +1 on Craft (alchemy) checks to craft poison and +1/3 on the DCs of poisons the alchemist creates.	Advanced Race Guide pg. 196	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Cavalier	Add 1 foot to the base speed of the cavalier’s mount. This has no effect in combat unless the cavalier has selected this reward five times (or another increment of five). If the cavalier ever replaces this mount, the new mount gains this bonus to its speed.	Blood of the Beast pg. 16	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Fighter	Add +1 to the fighter’s CMD when resisting a grapple or trip attempt.	Advanced Race Guide pg. 196	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Mesmerist	Add 1/5 to the Hit-Die limit and the total number of Hit Die affected with each enchantment or illusion spell the mesmerist casts. This bonus stacks with the mesmerist’s mental potency class feature and is applicable under the same conditions as that ability.	Blood of the Beast pg. 16	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Monk	Add +1/4 point to the monk’s ki pool.	Advanced Race Guide pg. 196	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Oracle	Add 1/6 to the oracle’s level for the purpose of determining the effects of one revelation.	Blood of the Beast pg. 16	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Paladin	Add 1/2 minute to the duration of the paladin’s divine bond with her weapon.	Blood of the Beast pg. 16	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Ranger	Add 1 skill rank to the ranger’s constrictor snake or viper snake animal companion.	Blood of the Beast pg. 16	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Slayer	Gain 1/6 of a new slayer talent.	Blood of the Beast pg. 16	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Sorcerer	Add 1/2 to the sorcerer’s caster level when determining the duration of transmutation spells she casts that target the sorcerer or spells she casts with the poison descriptor.	Blood of the Beast pg. 16	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Summoner	Add +1 hit point to the summoner’s eidolon.	Advanced Race Guide pg. 196	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Nagaji	Warpriest	Add 1/2 to the number of times per day the warpriest can use blessings, although he can use these additional blessings only for Charm, Magic, Nobility, Rune, or Scalykind (Pathfinder Player Companion: Advanced Class Origins 25) blessings.	Blood of the Beast pg. 16	https://aonprd.com/RacesDisplay.aspx?ItemName=Nagaji
Orcs	Alchemist	Add +10 minutes to the duration of the alchemist's mutagens.	Advanced Race Guide pg. 139	https://aonprd.com/RacesDisplay.aspx?ItemName=Orc
Orcs	Barbarian	Add +1 to the barbarian's total number of rage rounds per day.	Advanced Race Guide pg. 139	https://aonprd.com/RacesDisplay.aspx?ItemName=Orc
Orcs	Cavalier	Add +1 to the cavalier's CMB when making bull rush or overrun combat maneuvers against a challenged target.	Advanced Race Guide pg. 139	https://aonprd.com/RacesDisplay.aspx?ItemName=Orc
Orcs	Druid	Add +1/2 to the damage dealt by the druid's animal companion's natural attacks.	Advanced Race Guide pg. 139	https://aonprd.com/RacesDisplay.aspx?ItemName=Orc
Orcs	Fighter	Add +2 to the fighter's Constitution score for the purpose of determining when he dies from negative hit points.	Advanced Race Guide pg. 139	https://aonprd.com/RacesDisplay.aspx?ItemName=Orc
Orcs	Ranger	Add +1 hit point to the ranger's animal companion. If the ranger ever replaces his animal companion, the new animal companion gains these bonus hit points.	Advanced Race Guide pg. 139	https://aonprd.com/RacesDisplay.aspx?ItemName=Orc
Orcs	Shifter	Add 1/5 to the damage dealt when using the shifter claws ability.	Wilderness Origins pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Orc
Orcs	Witch	Add one spell from the witch spell list to the witch's familiar. This spell must be at least one level below the highest spell level she can cast. If the witch ever replaces her familiar, the new familiar knows these bonus spells.	Advanced Race Guide pg. 139	https://aonprd.com/RacesDisplay.aspx?ItemName=Orc
Oreads	Bard	Add +5 feet to the range of one of the bard’s bardic performances (max +30 feet to any one performance).	Advanced Race Guide pg. 145	https://aonprd.com/RacesDisplay.aspx?ItemName=Oread
Oreads	Cleric	Add a +1/2 bonus on Knowledge (planes) checks relating to the Plane of Earth and creatures with the earth subtype.	Advanced Race Guide pg. 145	https://aonprd.com/RacesDisplay.aspx?ItemName=Oread
Oreads	Druid	Add a +1/2 bonus on Knowledge (nature) checks relating to plants and burrowing animals.	Advanced Race Guide pg. 145	https://aonprd.com/RacesDisplay.aspx?ItemName=Oread
Oreads	Fighter	Add +1 to the fighter’s CMD when resisting a bull rush or drag attempt.	Advanced Race Guide pg. 145	https://aonprd.com/RacesDisplay.aspx?ItemName=Oread
Oreads	Monk	Add +1/3 on critical hit confirmation rolls made with unarmed strikes (maximum bonus of +5). This bonus does not stack with Critical Focus.	Advanced Race Guide pg. 145	https://aonprd.com/RacesDisplay.aspx?ItemName=Oread
Oreads	Paladin	Add +1/4 to the bonus the paladin grants her allies with her aura of courage and aura of resolve special abilities.	Advanced Race Guide pg. 145	https://aonprd.com/RacesDisplay.aspx?ItemName=Oread
Oreads	Ranger	Add +1/4 to the natural armor bonus of the ranger’s animal companion. If the ranger ever replaces his animal companion, the new animal companion gains this bonus.	Advanced Race Guide pg. 145	https://aonprd.com/RacesDisplay.aspx?ItemName=Oread
Oreads	Summoner	Add a +1/4 natural armor bonus to the AC of the summoner’s eidolon.	Advanced Race Guide pg. 145	https://aonprd.com/RacesDisplay.aspx?ItemName=Oread
Ratfolk	Alchemist	The alchemist gains +1/6 of a new discovery.	Advanced Race Guide pg. 151	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Arcanist	Add 1/3 to the number of times per day the arcanist can use the consume magic items exploit.	Blood of the Beast pg. 20	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Barbarian	When raging, add +1/4 to the barbarian’s swarming trait’s flanking bonus on attack rolls.	Advanced Race Guide pg. 151	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Bard	Increase the bonus provided by the bard’s inspire competence performance by 1/6, and add 1/6 to the number of allies the bard can affect with his inspire greatness performance.	Blood of the Beast pg. 20	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Druid	Add a +1 bonus on wild empathy checks made to influence animals and magical beasts that live underground.	Advanced Race Guide pg. 151	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Fighter	Add +1 to the fighter’s CMD when resisting a bull rush or grapple attempt.	Advanced Race Guide pg. 151	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Gunslinger	Add a +1/2 bonus on initiative checks when the gunslinger has at least 1 grit point.	Advanced Race Guide pg. 151	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Hunter	Add 1 skill rank to the hunter’s badger, dire rat, or riding rat (Pathfinder RPG Monster Codex 177) animal companion.	Blood of the Beast pg. 20	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Inquisitor	Add 1/2 to Sense Motive checks and Knowledge (dungeoneering) checks to identify creatures.	Blood of the Beast pg. 20	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Investigator	Add 1 to the bonus provided to a single skill (maximum +2) by inspiration. This skill must be one to which the investigator can already apply inspiration. The investigator can select a different skill at each level.	Blood of the Beast pg. 20	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Mesmerist	Gain a +1 bonus on concentration checks to maintain the mesmerist’s hypnotic stare.	Blood of the Beast pg. 20	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Monk	Add +1 feet to the speed the monk can move while making a Stealth check without taking a penalty. This has no effect unless the monk has selected this reward five times (or another increment of five). This does not allow the monk to use Stealth while running or charging.	Advanced Race Guide pg. 151	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Occultist	Gain 1/6 of a new focus power.	Blood of the Beast pg. 20	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Psychic	Gain 1/6 of a new phrenic amplification.	Blood of the Beast pg. 20	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Ranger	Add +1 to an animal companion’s CMD when adjacent to the ranger. If the ranger ever replaces his animal companion, the new animal companion gains this bonus.	Advanced Race Guide pg. 151	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Rogue	Add a +1/2 bonus on Escape Artist checks.	Advanced Race Guide pg. 151	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Shifter	Add a +1 bonus on wild empathy checks to influence animals and magical beasts that live underground.	Wilderness Origins pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Spiritualist	Add 1/2 hit point and 1/2 skill point to the spiritualist’s phantom.	Blood of the Beast pg. 20	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Summoner	Add a +1 bonus on saving throws against poison made by the summoner’s eidolon.	Advanced Race Guide pg. 151	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Swashbuckler	Add 1/4 to the AC bonus provided by cover or improved cover.	Blood of the Beast pg. 20	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Ratfolk	Witch	Add +5 feet to the range of one hex with a range other than "touch."	Advanced Race Guide pg. 151	https://aonprd.com/RacesDisplay.aspx?ItemName=Ratfolk
Samsarans	Monk	Add a +1/2 bonus on the monk’s saving throws to resist death attacks.	Advanced Race Guide pg. 198	https://aonprd.com/RacesDisplay.aspx?ItemName=Samsaran
Samsarans	Oracle	Add one spell known from the oracle spell list. This spell must be at least one level below the highest spell level the oracle can cast.	Advanced Race Guide pg. 198	https://aonprd.com/RacesDisplay.aspx?ItemName=Samsaran
Samsarans	Rogue	The rogue gains 1/6 of a new rogue talent.	Advanced Race Guide pg. 198	https://aonprd.com/RacesDisplay.aspx?ItemName=Samsaran
Samsarans	Wizard	Add one spell from the wizard spell list to the wizard’s spellbook. This spell must be at least one level below the highest spell level the wizard can cast.	Advanced Race Guide pg. 198	https://aonprd.com/RacesDisplay.aspx?ItemName=Samsaran
Shabti	Bard	Add 1/2 to the bard’s bardic knowledge bonus.	Plane-Hopper's Handbook pg. 23	https://aonprd.com/RacesDisplay.aspx?ItemName=Shabti
Shabti	Bloodrager	Add 1/4 to the bloodrager’s effective class level when determining the power of her bloodrager bloodline powers.	Plane-Hopper's Handbook pg. 23	https://aonprd.com/RacesDisplay.aspx?ItemName=Shabti
Shabti	Investigator	Add 1/6 rounds to the duration of the investigator’s studied combat.	Plane-Hopper's Handbook pg. 23	https://aonprd.com/RacesDisplay.aspx?ItemName=Shabti
Shabti	Medium	Add 1/5 to the bonus allies gain from shared seance. This doesn’t increase the medium’s seance boon.	Plane-Hopper's Handbook pg. 23	https://aonprd.com/RacesDisplay.aspx?ItemName=Shabti
Shabti	Oracle	Add one spell from the psychic spell list that isn’t on the cleric spell list to the list of spells the oracle knows. This spell must be at least 1 level below the highest spell level the oracle can cast.	Plane-Hopper's Handbook pg. 23	https://aonprd.com/RacesDisplay.aspx?ItemName=Shabti
Shabti	Paladin	Add 1/2 to the paladin’s level when determining the effect of smite evil against incorporeal and ethereal creatures.	Plane-Hopper's Handbook pg. 23	https://aonprd.com/RacesDisplay.aspx?ItemName=Shabti
Shabti	Ranger	Add 1/4 to a single existing favored terrain bonus (maximum bonus +1 per favored terrain).	Plane-Hopper's Handbook pg. 23	https://aonprd.com/RacesDisplay.aspx?ItemName=Shabti
Shabti	Shaman	Add one spell from the psychic spell list that isn’t on the shaman spell list to the list of spells the shaman knows. This spell must be at least 1 level below the highest spell level the shaman can cast.	Plane-Hopper's Handbook pg. 23	https://aonprd.com/RacesDisplay.aspx?ItemName=Shabti
Shabti	Skald	Add 1/2 to the skald’s bardic knowledge bonus.	Plane-Hopper's Handbook pg. 23	https://aonprd.com/RacesDisplay.aspx?ItemName=Shabti
Shabti	Spiritualist	Add 1 foot to the limit of etheric tether. This includes how far the spiritualist’s phantom can be before needing to concentrate and before the tether is broken.	Plane-Hopper's Handbook pg. 23	https://aonprd.com/RacesDisplay.aspx?ItemName=Shabti
Strix	Barbarian	Add +1 to the barbarian’s total number of rage rounds per day.	Advanced Race Guide pg. 200	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Bloodrager	Increase the bloodrager’s total number of bloodrage rounds per day by 1.	Pathfinder #101: The Kintargo Contract pg. 73	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Brawler	Add 1/4 to the brawler’s effective class level to determine her unarmed strike damage.	Pathfinder #101: The Kintargo Contract pg. 73	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Druid	Add a +1/2 bonus to Knowledge (nature) checks related to weather and flying animals.	Pathfinder #101: The Kintargo Contract pg. 73	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Fighter	Add +1/4 to the attack roll bonus from the strix’s hatred racial trait.	Advanced Race Guide pg. 200	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Hunter	Add 1 hit point to the hunter’s animal companion. If the hunter replaces her animal companion, the new animal companion gains these bonus hit points.	Pathfinder #101: The Kintargo Contract pg. 73	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Monk	Add +1/4 point to the monk’s ki pool.	Advanced Race Guide pg. 200	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Oracle	Add one spell known from the oracle spell list. This spell must be at least 1 level below the highest spell level the oracle can cast.	Pathfinder #101: The Kintargo Contract pg. 73	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Ranger	Add +1/2 round to the duration of the bonus granted to the companions of the ranger using his hunter’s bond ability.	Advanced Race Guide pg. 200	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Shaman	Add 1/2 to the shaman’s effective class level for the purpose of determining her spirit animal’s natural armor adjustment, Intelligence, and special abilities.	Pathfinder #101: The Kintargo Contract pg. 73	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Slayer	Increase the studied target bonus on Perception and Survival checks by 1/4. When the slayer gains the stalker class feature, the slayer also gains this increase to the studied target bonus on Stealth checks.	Pathfinder #101: The Kintargo Contract pg. 73	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Strix	Witch	Add one spell from the witch spell list to the witch’s familiar. This spell must be at least 1 level below the highest spell level the witch can cast. If the witch ever replaces this familiar, the new familiar knows these bonus spells.	Pathfinder #101: The Kintargo Contract pg. 73	https://aonprd.com/RacesDisplay.aspx?ItemName=Strix
Sulis	Magus	Add +1/4 point to the magus’s arcane pool.	Advanced Race Guide pg. 203	https://aonprd.com/RacesDisplay.aspx?ItemName=Suli
Sulis	Monk	Add +1/2 point of damage to elemental assault.	Advanced Race Guide pg. 203	https://aonprd.com/RacesDisplay.aspx?ItemName=Suli
Sulis	Ranger	Add +1 to acid resistance, cold resistance, electricity resistance, or fire resistance.	Advanced Race Guide pg. 203	https://aonprd.com/RacesDisplay.aspx?ItemName=Suli
Svirfneblins	Alchemist	Add one extract formula from the alchemist’s list to the alchemist’s formula book. This formula must be at least one level below the highest formula level the alchemist can create.	Advanced Race Guide pg. 204	https://aonprd.com/RacesDisplay.aspx?ItemName=Svirfneblin
Svirfneblins	Oracle	Add one spell known from the oracle spell list. This spell must be at least one level below the highest spell level the oracle can cast.	Advanced Race Guide pg. 204	https://aonprd.com/RacesDisplay.aspx?ItemName=Svirfneblin
Svirfneblins	Ranger	Add DR 1/magic to the ranger’s animal companion. Each additional time the ranger selects this benefit, the DR/magic increases +1/2 (maximum DR 10/magic). If the ranger ever replaces his animal companion, the new companion gains this DR.	Advanced Race Guide pg. 204	https://aonprd.com/RacesDisplay.aspx?ItemName=Svirfneblin
Sylphs	Cleric	Add a +1/2 bonus on Knowledge (planes) checks relating to the Plane of Air and creatures with the air subtype.	Advanced Race Guide pg. 157	https://aonprd.com/RacesDisplay.aspx?ItemName=Sylph
Sylphs	Druid	Add a +1/2 bonus on Knowledge (nature) checks relating to weather and flying animals.	Advanced Race Guide pg. 157	https://aonprd.com/RacesDisplay.aspx?ItemName=Sylph
Sylphs	Inquisitor	Add a +1/2 bonus on Stealth checks while motionless and on opposed Perception checks.	Advanced Race Guide pg. 157	https://aonprd.com/RacesDisplay.aspx?ItemName=Sylph
Sylphs	Oracle	Add +1/6 to the oracle’s level for the purpose of determining the effects of one revelation.	Advanced Race Guide pg. 157	https://aonprd.com/RacesDisplay.aspx?ItemName=Sylph
Sylphs	Rogue	Add a +1/2 bonus on Acrobatics checks to jump and a +1/2 bonus on Sense Motive checks.	Advanced Race Guide pg. 157	https://aonprd.com/RacesDisplay.aspx?ItemName=Sylph
Sylphs	Sorcerer	Choose a bloodline power from the djinni or elemental (air) bloodline that the sorcerer can use. The sorcerer treats her class level as though it were +1/6 higher (to a maximum of +2) when determining the effects of that power.	Advanced Race Guide pg. 157	https://aonprd.com/RacesDisplay.aspx?ItemName=Sylph
Sylphs	Witch	Add a +1/2 bonus on Stealth checks and Perception checks made by the witch’s familiar. If the sylph ever replaces her familiar, the new familiar gains these bonus skill ranks.	Advanced Race Guide pg. 157	https://aonprd.com/RacesDisplay.aspx?ItemName=Sylph
Sylphs	Wizard	Select one arcane school power from the air or wood elemental schools that the wizard can currently use. The wizard treats her class level as though it were +1/6 higher (to a maximum of +2) when determining the effects of that power.	Advanced Race Guide pg. 157	https://aonprd.com/RacesDisplay.aspx?ItemName=Sylph
Tengus	Barbarian	Add +1/3 to the bonus from the superstitious rage power.	Advanced Race Guide pg. 163	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Bard	Gain a +1/3 bonus on Perform checks attempted as part of countersong and distraction bardic performances.	Blood of the Beast pg. 24	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Brawler	Gain a +1/2 insight bonus on attack rolls made with the beak as a secondary natural attack (to a maximum of +3); the brawler must have a beak natural attack to select this option.	Blood of the Beast pg. 24	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Cleric	Gain a +1/2 bonus on Diplomacy checks to gather information and on Knowledge (local and religion) checks to know local religious practices and superstitions.	Blood of the Beast pg. 24	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Fighter	Add +1 to the fighter’s CMD when resisting a grapple or trip attempt.	Advanced Race Guide pg. 163	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Hunter	Add 1 skill rank to the hunter’s animal companion. If the hunter ever replaces her animal companion, the new companion gains these bonus skill ranks.	Blood of the Beast pg. 24	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Kineticist	Gain 1/6 of an Extra Wild TalentOA feat.	Blood of the Beast pg. 24	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Medium	Add 1/4 to the bonus on checks when the medium uses the spirit surge ability.	Blood of the Beast pg. 24	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Mesmerist	Add 1/4 to the AC bonus provided by the meek facade mesmerist trick.	Blood of the Beast pg. 24	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Monk	Add +1/4 point to the monk’s ki pool.	Advanced Race Guide pg. 163	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Oracle	Add +1/2 to the oracle’s level for the purpose of determining the effects of the oracle’s curse ability.	Advanced Race Guide pg. 163	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Rogue	Choose a weapon from those listed under the tengu’s swordtrained ability. Add a +1/2 bonus on critical hit confirmation rolls with that weapon (maximum bonus +4). This bonus does not stack with Critical Focus.	Advanced Race Guide pg. 163	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Slayer	Gain a +1/4 bonus on Disguise, Knowledge (local), and Perception checks.	Blood of the Beast pg. 24	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Sorcerer	Select one bloodline power at 1st level that is normally usable a number of times per day equal to 3 + the sorcerer’s Charisma modifier. The sorcerer adds +1/2 to the number of uses per day of that bloodline power.	Advanced Race Guide pg. 163	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Spiritualist	The spiritualist’s phantom gains 1/6 of a bonus feat. The phantom must meet all prerequisites of the selected feat.	Blood of the Beast pg. 24	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Swashbuckler	Add 1/2 to the swashbuckler’s Acrobatics, Climb, Escape Artist, Fly, Ride, and Swim checks when using the derring-do deed.	Blood of the Beast pg. 24	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tengus	Witch	Add one spell from the witch spell list to the witch’s familiar. This spell must be at least one level below the highest spell level she can cast. If the witch ever replaces her familiar, the new familiar knows these bonus spells.	Advanced Race Guide pg. 167	https://aonprd.com/RacesDisplay.aspx?ItemName=Tengu
Tieflings	Alchemist	Add +1/2 to the alchemist’s bomb damage.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Cleric	Add a +1 bonus on caster level checks made to overcome the spell resistance of outsiders.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Druid	Add a +1 bonus on wild empathy checks made to improve the attitude of fiendish animals.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Inquisitor	Add a +1/2 bonus on Intimidate checks and Knowledge checks to identify creatures.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Magus	Add +1/4 point to the magus’s arcane pool.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Paladin	Add +1 to the amount of damage the paladin heals with lay on hands, but only when the paladin uses that ability on herself.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Rogue	Add +1/2 to sneak attack damage dealt to creatures with the outsider type.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Shifter	Add a +1 bonus on wild empathy checks to improve the attitude of fiendish creatures.	Wilderness Origins pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Sorcerer	Add +1/2 to the number of times per day a sorcerer can use the corrupting touch infernal bloodline power, or +1 to the total number of rounds per day the sorcerer can use the claws abyssal bloodline power. The sorcerer must possess the applicable power to select these bonuses.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Summoner	Add +1 hit point or +1 skill rank to the summoner’s eidolon.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Witch	The witch’s familiar gains resistance 1 against cold, electricity, or fire. Each time the witch selects this reward, increase the familiar’s resistance to one of these energy types by 1 (maximum 5 for any one type). If the witch ever replaces her familiar, the new familiar has these resistances.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Tieflings	Wizard	Select one arcane school power at 1st level that is normally usable a number of times per day equal to 3 + the wizard’s Intelligence modifier. The wizard adds +1/2 to the number of uses per day of that arcane school power.	Advanced Race Guide pg. 170	https://aonprd.com/RacesDisplay.aspx?ItemName=Tiefling
Undines	Bard	Add a +1 bonus on Perform checks to use the countersong bardic performance against creatures with the aquatic or water subtypes.	Advanced Race Guide pg. 176	https://aonprd.com/RacesDisplay.aspx?ItemName=Undine
Undines	Cleric	Add a +1 bonus on caster level checks to overcome the spell resistance of creatures with the aquatic or water subtype.	Advanced Race Guide pg. 176	https://aonprd.com/RacesDisplay.aspx?ItemName=Undine
Undines	Druid	Add a +1 bonus on wild empathy checks to influence animals and magical beasts with the aquatic subtype.	Advanced Race Guide pg. 176	https://aonprd.com/RacesDisplay.aspx?ItemName=Undine
Undines	Monk	Add +1 to the monk’s CMD when resisting a grapple and +1/3 to the number of stunning attacks he can attempt per day.	Advanced Race Guide pg. 176	https://aonprd.com/RacesDisplay.aspx?ItemName=Undine
Undines	Shifter	Add a +1 bonus on wild empathy checks to influence animals and magical beasts with the aquatic subtype.	Wilderness Origins pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Undine
Undines	Sorcerer	Add a +1 bonus on caster level checks to cast spells underwater.	Advanced Race Guide pg. 176	https://aonprd.com/RacesDisplay.aspx?ItemName=Undine
Undines	Summoner	If the summoner’s eidolon has an aquatic base form , add +5 feet to the range of the summoner’s life link ability.	Advanced Race Guide pg. 176	https://aonprd.com/RacesDisplay.aspx?ItemName=Undine
Undines	Wizard	Add one spell from the cleric, druid, or wizard spell list with the water descriptor to the wizard’s spellbook. This spell must be at least one level below the highest spell level he can cast. This spell is treated as one level higher unless it also appears on the wizard spell list.	Advanced Race Guide pg. 176	https://aonprd.com/RacesDisplay.aspx?ItemName=Undine
Vanaras	Alchemist	Add +1/2 to the alchemist’s bomb damage.	Advanced Race Guide pg. 206	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Arcanist	Add 1/4 to the arcanist’s effective class level when determining the effects of any two arcanist exploits that the arcanist has.	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Bard	Add 1/2 to the bard’s bardic Knowledge bonus.	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Brawler	Gain 1/5 of a new Fleet feat.	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Cavalier	Add 1/2 to the cavalier’s level when determining the duration of the tactician ability.	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
